2021-06-05 18:48:40.427 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 0 train loss avg=0.03235769161923987
2021-06-05 18:48:42.239 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:48:43.371 | INFO     | tigren.models.TIGREN:save:224 - Pickling large data found in save/1_FCRelationalEmbedding config: relational_encoding...
2021-06-05 18:48:59.109 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 320 (Epoch 1) epoch train loss avg=0.03168104123324156
2021-06-05 18:49:00.916 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:49:35.542 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 1 train loss avg=0.03137754820684185
2021-06-05 18:49:37.349 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:50:09.012 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 640 (Epoch 2) epoch train loss avg=0.03061548453804694
2021-06-05 18:50:10.821 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:50:30.307 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 2 train loss avg=0.030460055932769032
2021-06-05 18:50:32.119 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:51:18.941 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 960 (Epoch 3) epoch train loss avg=0.029586243663767452
2021-06-05 18:51:20.752 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:51:25.044 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 3 train loss avg=0.029554358057555605
2021-06-05 18:51:26.851 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:52:16.491 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 4 train loss avg=0.028669553068390148
2021-06-05 18:52:18.297 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:52:31.440 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 1280 (Epoch 5) epoch train loss avg=0.028191881719976664
2021-06-05 18:52:33.247 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:53:10.981 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 5 train loss avg=0.027806159398961264
2021-06-05 18:53:12.789 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:53:41.174 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 1600 (Epoch 6) epoch train loss avg=0.02715425884953755
2021-06-05 18:53:42.981 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:54:05.586 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 6 train loss avg=0.02696064958867968
2021-06-05 18:54:07.395 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:54:50.858 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 1920 (Epoch 7) epoch train loss avg=0.026177395275741252
2021-06-05 18:54:52.667 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:55:00.106 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 7 train loss avg=0.026124299641271106
2021-06-05 18:55:01.917 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:55:51.794 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 8 train loss avg=0.025296656918696692
2021-06-05 18:55:53.603 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:56:03.417 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 2240 (Epoch 9) epoch train loss avg=0.024857282469218426
2021-06-05 18:56:05.224 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:56:46.369 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 9 train loss avg=0.024478615635670112
2021-06-05 18:56:48.178 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:57:13.187 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 2560 (Epoch 10) epoch train loss avg=0.023905397579073905
2021-06-05 18:57:14.998 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:57:40.917 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 10 train loss avg=0.02366872832606562
2021-06-05 18:57:42.725 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:58:22.893 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 2880 (Epoch 11) epoch train loss avg=0.02295416884352358
2021-06-05 18:58:24.699 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:58:35.498 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 11 train loss avg=0.022862087736730693
2021-06-05 18:58:37.317 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:59:27.133 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 12 train loss avg=0.022047934641481422
2021-06-05 18:59:28.945 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 18:59:35.729 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 3200 (Epoch 13) epoch train loss avg=0.02159329896260585
2021-06-05 18:59:37.532 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:00:21.780 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 13 train loss avg=0.021230550788220812
2021-06-05 19:00:23.586 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:00:45.584 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 3520 (Epoch 14) epoch train loss avg=0.020715033205655906
2021-06-05 19:00:47.388 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:01:16.439 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 14 train loss avg=0.020428454869839012
2021-06-05 19:01:18.247 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:01:55.471 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 3840 (Epoch 15) epoch train loss avg=0.019776044227182866
2021-06-05 19:01:57.282 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:02:11.142 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 15 train loss avg=0.0196341336323101
2021-06-05 19:02:12.954 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:03:02.947 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 16 train loss avg=0.018833608855111678
2021-06-05 19:03:04.754 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:03:08.211 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 4160 (Epoch 17) epoch train loss avg=0.018453164491802454
2021-06-05 19:03:10.023 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:03:57.553 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 17 train loss avg=0.01804572540014738
2021-06-05 19:03:59.359 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:04:18.052 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 4480 (Epoch 18) epoch train loss avg=0.017507260030304842
2021-06-05 19:04:19.861 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:04:52.275 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 18 train loss avg=0.017263248677319678
2021-06-05 19:04:54.081 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:05:27.973 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 4800 (Epoch 19) epoch train loss avg=0.016598358988852764
2021-06-05 19:05:29.783 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:05:47.029 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 19 train loss avg=0.016478204649308176
2021-06-05 19:05:48.831 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:06:37.937 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 5120 (Epoch 20) epoch train loss avg=0.015689169398198526
2021-06-05 19:06:39.746 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:06:41.785 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 20 train loss avg=0.015680884751567585
2021-06-05 19:06:43.593 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:07:33.459 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 21 train loss avg=0.014889662650215333
2021-06-05 19:07:35.269 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:07:50.886 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 5440 (Epoch 22) epoch train loss avg=0.014396335852021972
2021-06-05 19:07:52.690 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:08:28.166 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 22 train loss avg=0.014122610217051917
2021-06-05 19:08:29.970 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:09:00.830 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 5760 (Epoch 23) epoch train loss avg=0.013528599183553376
2021-06-05 19:09:02.642 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:09:22.965 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 23 train loss avg=0.01337744272314012
2021-06-05 19:09:24.781 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:10:10.768 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 6080 (Epoch 24) epoch train loss avg=0.012670263934913757
2021-06-05 19:10:12.579 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:10:17.724 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 24 train loss avg=0.012633593054488301
2021-06-05 19:10:19.528 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:11:09.624 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 25 train loss avg=0.011872322985627612
2021-06-05 19:11:11.431 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:11:23.771 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 6400 (Epoch 26) epoch train loss avg=0.01139836901399706
2021-06-05 19:11:25.579 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:12:04.448 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 26 train loss avg=0.011059608554742376
2021-06-05 19:12:06.261 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:12:33.780 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 6720 (Epoch 27) epoch train loss avg=0.010451143395832994
2021-06-05 19:12:35.589 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:12:59.252 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 27 train loss avg=0.010253573332714741
2021-06-05 19:13:01.062 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:13:43.806 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 7040 (Epoch 28) epoch train loss avg=0.009489742062914256
2021-06-05 19:13:45.621 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:13:54.115 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 28 train loss avg=0.009430586890943471
2021-06-05 19:13:55.923 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:14:45.833 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 29 train loss avg=0.008623240733152775
2021-06-05 19:14:47.637 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:14:56.703 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 7360 (Epoch 30) epoch train loss avg=0.008180932281538844
2021-06-05 19:14:58.510 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:15:40.570 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 30 train loss avg=0.007850593053277765
2021-06-05 19:15:42.381 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:16:06.633 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 7680 (Epoch 31) epoch train loss avg=0.007279881011245066
2021-06-05 19:16:08.449 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:16:35.221 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 31 train loss avg=0.007065381219259418
2021-06-05 19:16:37.027 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:17:16.533 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 8000 (Epoch 32) epoch train loss avg=0.006360222275058429
2021-06-05 19:17:18.353 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:17:29.956 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 32 train loss avg=0.0062745912382226494
2021-06-05 19:17:31.765 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:18:21.680 | INFO     | tigren.models.TIGREN:fit:152 - Epoch 33 train loss avg=0.005466570068135491
2021-06-05 19:18:23.488 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
2021-06-05 19:18:29.539 | INFO     | tigren.models.TIGREN:fit:143 - Evaluation Step: 8320 (Epoch 34) epoch train loss avg=0.0049890949740074575
2021-06-05 19:18:31.350 | INFO     | tigren.models.TIGREN:save:210 - Save model to save/
